Nr_Treno	Stazione	Arrivo_Programmato	Arrivo_Effettivo	Ritardo_In_Minuti
6463	BOLOGNA C.LE	24/11/17 05.00.00	24/11/17 05.01.30	1.5
6463	VARIGNANA	24/11/17 05.11.00	24/11/17 05.18.00	7.0
6463	CASTEL S.PIETRO TERME	24/11/17 05.17.00	24/11/17 05.22.30	5.5
6463	IMOLA	24/11/17 05.25.00	24/11/17 05.29.30	4.5
6463	CASTELBOLOGNESE	24/11/17 05.31.00	24/11/17 05.36.30	5.5
6463	FAENZA	24/11/17 05.37.00	24/11/17 05.44.30	7.5
6463	FORLI`	24/11/17 05.46.00	24/11/17 05.55.00	9.0
11591	RAVENNA	24/11/17 06.28.00	24/11/17 06.29.00	1.0
11591	CLASSE	24/11/17 06.32.00	24/11/17 06.33.30	1.5
11591	LIDO DI CLASSE-LIDO DI SAVIO	24/11/17 06.41.00	24/11/17 06.40.00	-1.0
11591	CERVIA-MILANO MARITTIMA	24/11/17 06.49.00	24/11/17 06.49.30	0.5
11591	CESENATICO	24/11/17 06.56.00	24/11/17 07.01.00	5.0
11591	GATTEO A MARE	24/11/17 07.01.00	24/11/17 07.07.00	6.0
11591	BELLARIA	24/11/17 07.06.00	24/11/17 07.09.30	3.5
11591	IGEA MARINA	24/11/17 07.10.00	24/11/17 07.14.00	4.0
11591	RIMINI TORRE PEDRERA	24/11/17 07.16.00	24/11/17 07.18.00	2.0
11591	RIMINI VISERBA	24/11/17 07.20.00	24/11/17 07.20.30	0.5
11591	RIMINI	24/11/17 07.27.00	24/11/17 07.25.30	-1.5
2121	BOLOGNA C.LE	24/11/17 06.35.00	24/11/17 06.36.00	1.0
2121	CASTEL S.PIETRO TERME	24/11/17 06.49.00	24/11/17 06.50.00	1.0
2121	IMOLA	24/11/17 07.00.00	24/11/17 06.58.00	-2.0
2121	CASTELBOLOGNESE	24/11/17 07.08.00	24/11/17 07.06.00	-2.0
2121	FAENZA	24/11/17 07.14.00	24/11/17 07.14.30	0.5
2121	FORLI`	24/11/17 07.25.00	24/11/17 07.25.00	0.0
2121	CESENA	24/11/17 07.40.00	24/11/17 07.37.00	-3.0
11525	BOLOGNA C.LE	24/11/17 07.06.00	24/11/17 07.07.30	1.5
11525	OZZANO DELL'EMILIA	24/11/17 07.15.00	24/11/17 07.17.00	2.0
11525	VARIGNANA	24/11/17 07.19.00	24/11/17 07.21.00	2.0
11525	CASTEL S.PIETRO TERME	24/11/17 07.25.00	24/11/17 07.25.30	0.5
11525	IMOLA	24/11/17 07.32.00	24/11/17 07.33.00	1.0
11525	CASTELBOLOGNESE	24/11/17 07.38.00	24/11/17 07.39.30	1.5
11525	FAENZA	24/11/17 07.44.00	24/11/17 07.46.30	2.5
11525	FORLI`	24/11/17 07.55.00	24/11/17 07.57.00	2.0
11407	PIACENZA	24/11/17 05.29.00	24/11/17 05.30.00	1.0
11407	PONTENURE	24/11/17 05.36.00	24/11/17 05.37.00	1.0
11407	CADEO	24/11/17 05.42.00	24/11/17 05.42.00	0.0
11407	FIORENZUOLA	24/11/17 05.48.00	24/11/17 05.47.30	-0.5
11407	FIDENZA	24/11/17 05.56.00	24/11/17 05.56.30	0.5
11407	CASTELGUELFO	24/11/17 06.03.00	24/11/17 06.03.00	0.0
11407	PARMA	24/11/17 06.12.00	24/11/17 06.14.00	2.0
11407	S.ILARIO	24/11/17 06.21.00	24/11/17 06.21.00	0.0
11407	REGGIO EMILIA	24/11/17 06.32.00	24/11/17 06.32.00	0.0
11407	RUBIERA	24/11/17 06.41.00	24/11/17 06.40.00	-1.0
11407	MODENA	24/11/17 06.50.00	24/11/17 06.50.30	0.5
11407	CASTELFRANCO D'EMILIA	24/11/17 06.59.00	24/11/17 07.07.30	8.5
11407	SAMOGGIA	24/11/17 07.05.00	24/11/17 07.14.00	9.0
11407	ANZOLA	24/11/17 07.11.00	24/11/17 07.18.30	7.5
11407	BOLOGNA C.LE	24/11/17 07.28.00	24/11/17 07.30.00	2.0
11407	OZZANO DELL'EMILIA	24/11/17 07.42.00	24/11/17 07.46.00	4.0
11407	VARIGNANA	24/11/17 07.46.00	24/11/17 07.49.30	3.5
11407	CASTEL S.PIETRO TERME	24/11/17 07.52.00	24/11/17 07.53.30	1.5
11407	IMOLA	24/11/17 08.00.00	24/11/17 08.00.30	0.5
11407	CASTELBOLOGNESE	24/11/17 08.08.00	24/11/17 08.06.00	-2.0
11407	FAENZA	24/11/17 08.14.00	24/11/17 08.15.00	1.0
11407	FORLI`	24/11/17 08.25.00	24/11/17 08.26.30	1.5
11407	CESENA	24/11/17 08.40.00	24/11/17 08.38.00	-2.0
2997	BOLOGNA C.LE	24/11/17 07.54.00	24/11/17 07.56.30	2.5
2997	OZZANO DELL'EMILIA	24/11/17 08.03.00	24/11/17 08.07.00	4.0
2997	CASTEL S.PIETRO TERME	24/11/17 08.10.00	24/11/17 08.12.30	2.5
2997	IMOLA	24/11/17 08.25.00	24/11/17 08.20.30	-4.5
2997	CASTELBOLOGNESE	24/11/17 08.31.00	24/11/17 08.32.30	1.5
2997	LUGO	24/11/17 08.46.00	24/11/17 08.44.30	-1.5
2997	BAGNACAVALLO	24/11/17 08.52.00	24/11/17 08.51.30	-0.5
2997	RUSSI	24/11/17 09.04.00	24/11/17 09.05.30	1.5
2997	RAVENNA	24/11/17 09.17.00	24/11/17 09.19.00	2.0
2997	LIDO DI CLASSE-LIDO DI SAVIO	24/11/17 09.33.00	24/11/17 09.37.00	4.0
2997	CERVIA-MILANO MARITTIMA	24/11/17 09.39.00	24/11/17 09.46.30	7.5
2997	CESENATICO	24/11/17 09.48.00	24/11/17 09.56.00	8.0
2997	BELLARIA	24/11/17 09.57.00	24/11/17 10.03.30	6.5
2997	IGEA MARINA	24/11/17 10.02.00	24/11/17 10.07.30	5.5
2997	RIMINI	24/11/17 10.15.00	24/11/17 10.17.00	2.0
11539	BOLOGNA C.LE	24/11/17 13.35.00	24/11/17 13.37.00	2.0
11539	CASTEL S.PIETRO TERME	24/11/17 13.49.00	24/11/17 13.48.30	-0.5
11539	IMOLA	24/11/17 14.00.00	24/11/17 13.56.30	-3.5
11539	CASTELBOLOGNESE	24/11/17 14.08.00	24/11/17 14.08.00	0.0
11539	FAENZA	24/11/17 14.14.00	24/11/17 14.14.00	0.0
11539	FORLI`	24/11/17 14.25.00	24/11/17 14.23.00	-2.0
11539	CESENA	24/11/17 14.40.00	24/11/17 14.36.30	-3.5
8809	MILANO CENTRALE	24/11/17 10.35.00	24/11/17 10.38.00	3.0
8809	PIACENZA	24/11/17 11.18.00	24/11/17 11.20.00	2.0
8809	PARMA	24/11/17 11.44.00	24/11/17 11.56.00	12.0
8809	REGGIO EMILIA	24/11/17 11.58.00	24/11/17 12.12.00	14.0
8809	MODENA	24/11/17 12.13.00	24/11/17 12.26.30	13.5
8809	BOLOGNA C.LE	24/11/17 12.38.00	24/11/17 12.52.00	14.0
8809	RIMINI	24/11/17 13.34.00	24/11/17 13.54.30	20.5
8809	PESARO	24/11/17 13.56.00	24/11/17 14.15.00	19.0
8809	ANCONA	24/11/17 14.29.00	24/11/17 14.49.30	20.5
8809	PESCARA	24/11/17 15.40.00	24/11/17 16.00.30	20.5
8809	TERMOLI	24/11/17 16.29.00	24/11/17 16.50.30	21.5
8809	FOGGIA	24/11/17 17.15.00	24/11/17 17.33.00	18.0
8809	BARLETTA	24/11/17 17.45.00	24/11/17 18.04.30	19.5
8809	BARI CENTRALE	24/11/17 18.21.00	24/11/17 18.39.00	18.0
